State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Andhra Pradesh,Guntur,Guntur Monument 2,Heritage Site,Mixed,14.3772,81.3909,4.0,Famous monument 2 in Guntur,Historical significance of monument 2 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 3,Heritage Site,Mixed,18.9376,82.5424,4.4,Famous monument 3 in Guntur,Historical significance of monument 3 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 4,Heritage Site,Mixed,14.9464,79.0098,3.7,Famous monument 4 in Guntur,Historical significance of monument 4 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 5,Heritage Site,Mixed,14.4856,77.1835,3.7,Famous monument 5 in Guntur,Historical significance of monument 5 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 6,Heritage Site,Mixed,15.3375,81.6217,3.9,Famous monument 6 in Guntur,Historical significance of monument 6 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 7,Heritage Site,Mixed,17.472,83.4878,4.9,Famous monument 7 in Guntur,Historical significance of monument 7 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 8,Heritage Site,Mixed,15.7464,82.1589,4.4,Famous monument 8 in Guntur,Historical significance of monument 8 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 9,Heritage Site,Mixed,14.9929,81.8659,3.5,Famous monument 9 in Guntur,Historical significance of monument 9 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Guntur,Guntur Monument 10,Heritage Site,Mixed,16.0735,80.4891,4.8,Famous monument 10 in Guntur,Historical significance of monument 10 in Guntur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 1,Heritage Site,Mixed,13.5152,82.1362,4.2,Famous monument 1 in Krishna,Historical significance of monument 1 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 2,Heritage Site,Mixed,13.1273,79.2439,5.0,Famous monument 2 in Krishna,Historical significance of monument 2 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 3,Heritage Site,Mixed,16.7644,82.2929,4.4,Famous monument 3 in Krishna,Historical significance of monument 3 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 4,Heritage Site,Mixed,15.053,78.732,3.9,Famous monument 4 in Krishna,Historical significance of monument 4 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 5,Heritage Site,Mixed,18.3671,83.3032,4.0,Famous monument 5 in Krishna,Historical significance of monument 5 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 6,Heritage Site,Mixed,17.2251,83.6978,4.1,Famous monument 6 in Krishna,Historical significance of monument 6 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 7,Heritage Site,Mixed,17.1609,82.0894,4.8,Famous monument 7 in Krishna,Historical significance of monument 7 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 8,Heritage Site,Mixed,14.3496,80.7666,5.0,Famous monument 8 in Krishna,Historical significance of monument 8 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 9,Heritage Site,Mixed,14.1785,77.4315,4.4,Famous monument 9 in Krishna,Historical significance of monument 9 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Krishna,Krishna Monument 10,Heritage Site,Mixed,16.9306,78.789,4.8,Famous monument 10 in Krishna,Historical significance of monument 10 in Krishna,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 1,Heritage Site,Mixed,18.2548,83.0173,3.5,Famous monument 1 in NTR,Historical significance of monument 1 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 2,Heritage Site,Mixed,14.6564,80.691,4.4,Famous monument 2 in NTR,Historical significance of monument 2 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 3,Heritage Site,Mixed,16.0645,84.0653,4.6,Famous monument 3 in NTR,Historical significance of monument 3 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 4,Heritage Site,Mixed,13.5051,81.8988,4.6,Famous monument 4 in NTR,Historical significance of monument 4 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 5,Heritage Site,Mixed,13.6587,81.385,4.3,Famous monument 5 in NTR,Historical significance of monument 5 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 6,Heritage Site,Mixed,13.951,79.8804,4.2,Famous monument 6 in NTR,Historical significance of monument 6 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 7,Heritage Site,Mixed,14.6119,84.4643,4.3,Famous monument 7 in NTR,Historical significance of monument 7 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 8,Heritage Site,Mixed,16.1894,79.0318,4.4,Famous monument 8 in NTR,Historical significance of monument 8 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 9,Heritage Site,Mixed,14.7248,77.41,3.8,Famous monument 9 in NTR,Historical significance of monument 9 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,NTR,NTR Monument 10,Heritage Site,Mixed,14.9222,79.8169,5.0,Famous monument 10 in NTR,Historical significance of monument 10 in NTR,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 1,Heritage Site,Mixed,17.4927,78.8558,4.8,Famous monument 1 in Eluru,Historical significance of monument 1 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 2,Heritage Site,Mixed,18.5556,77.7472,5.0,Famous monument 2 in Eluru,Historical significance of monument 2 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 3,Heritage Site,Mixed,14.4534,81.9502,3.6,Famous monument 3 in Eluru,Historical significance of monument 3 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 4,Heritage Site,Mixed,13.4458,79.5732,4.9,Famous monument 4 in Eluru,Historical significance of monument 4 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 5,Heritage Site,Mixed,16.0269,81.4742,4.2,Famous monument 5 in Eluru,Historical significance of monument 5 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 6,Heritage Site,Mixed,18.2248,81.4704,4.7,Famous monument 6 in Eluru,Historical significance of monument 6 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 7,Heritage Site,Mixed,17.1918,78.9633,4.3,Famous monument 7 in Eluru,Historical significance of monument 7 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 8,Heritage Site,Mixed,14.5906,82.1921,5.0,Famous monument 8 in Eluru,Historical significance of monument 8 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 9,Heritage Site,Mixed,17.0429,82.6476,4.6,Famous monument 9 in Eluru,Historical significance of monument 9 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Eluru,Eluru Monument 10,Heritage Site,Mixed,16.343,78.2427,4.7,Famous monument 10 in Eluru,Historical significance of monument 10 in Eluru,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 1,Heritage Site,Mixed,14.5705,83.7823,4.7,Famous monument 1 in West Godavari,Historical significance of monument 1 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 2,Heritage Site,Mixed,17.9783,78.976,4.8,Famous monument 2 in West Godavari,Historical significance of monument 2 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 3,Heritage Site,Mixed,14.7773,80.8046,3.5,Famous monument 3 in West Godavari,Historical significance of monument 3 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 4,Heritage Site,Mixed,18.498,83.6614,4.7,Famous monument 4 in West Godavari,Historical significance of monument 4 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 5,Heritage Site,Mixed,13.9362,78.8351,4.3,Famous monument 5 in West Godavari,Historical significance of monument 5 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 6,Heritage Site,Mixed,13.4847,78.896,3.8,Famous monument 6 in West Godavari,Historical significance of monument 6 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 7,Heritage Site,Mixed,15.0687,81.6053,3.6,Famous monument 7 in West Godavari,Historical significance of monument 7 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 8,Heritage Site,Mixed,13.8056,82.5121,4.0,Famous monument 8 in West Godavari,Historical significance of monument 8 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 9,Heritage Site,Mixed,17.5805,82.6556,4.9,Famous monument 9 in West Godavari,Historical significance of monument 9 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,West Godavari,West Godavari Monument 10,Heritage Site,Mixed,16.6616,81.9534,3.7,Famous monument 10 in West Godavari,Historical significance of monument 10 in West Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 1,Heritage Site,Mixed,14.9411,77.269,4.5,Famous monument 1 in East Godavari,Historical significance of monument 1 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 2,Heritage Site,Mixed,18.0843,80.4861,4.2,Famous monument 2 in East Godavari,Historical significance of monument 2 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 3,Heritage Site,Mixed,16.8298,77.6447,4.8,Famous monument 3 in East Godavari,Historical significance of monument 3 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 4,Heritage Site,Mixed,17.4215,78.9955,4.5,Famous monument 4 in East Godavari,Historical significance of monument 4 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 5,Heritage Site,Mixed,14.8733,82.4407,4.1,Famous monument 5 in East Godavari,Historical significance of monument 5 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 6,Heritage Site,Mixed,14.4858,79.4306,3.8,Famous monument 6 in East Godavari,Historical significance of monument 6 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 7,Heritage Site,Mixed,14.2029,84.1681,3.9,Famous monument 7 in East Godavari,Historical significance of monument 7 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 8,Heritage Site,Mixed,15.4906,81.088,3.9,Famous monument 8 in East Godavari,Historical significance of monument 8 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 9,Heritage Site,Mixed,18.5028,84.3039,4.5,Famous monument 9 in East Godavari,Historical significance of monument 9 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,East Godavari,East Godavari Monument 10,Heritage Site,Mixed,15.0033,77.9848,4.0,Famous monument 10 in East Godavari,Historical significance of monument 10 in East Godavari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 1,Heritage Site,Mixed,16.9472,81.2695,4.9,Famous monument 1 in Kakinada,Historical significance of monument 1 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 2,Heritage Site,Mixed,14.0918,82.6327,4.4,Famous monument 2 in Kakinada,Historical significance of monument 2 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 3,Heritage Site,Mixed,18.2417,84.3875,4.3,Famous monument 3 in Kakinada,Historical significance of monument 3 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 4,Heritage Site,Mixed,14.5159,83.8585,4.5,Famous monument 4 in Kakinada,Historical significance of monument 4 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 5,Heritage Site,Mixed,14.8371,78.6516,4.7,Famous monument 5 in Kakinada,Historical significance of monument 5 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 6,Heritage Site,Mixed,17.9402,80.1846,4.8,Famous monument 6 in Kakinada,Historical significance of monument 6 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 7,Heritage Site,Mixed,18.4467,77.8316,4.5,Famous monument 7 in Kakinada,Historical significance of monument 7 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 8,Heritage Site,Mixed,13.0825,79.1821,3.8,Famous monument 8 in Kakinada,Historical significance of monument 8 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 9,Heritage Site,Mixed,18.5353,77.9811,4.7,Famous monument 9 in Kakinada,Historical significance of monument 9 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Kakinada,Kakinada Monument 10,Heritage Site,Mixed,17.4404,81.8675,3.9,Famous monument 10 in Kakinada,Historical significance of monument 10 in Kakinada,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 1,Heritage Site,Mixed,16.0651,82.9405,4.5,Famous monument 1 in Konaseema,Historical significance of monument 1 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 2,Heritage Site,Mixed,17.1296,79.8817,3.8,Famous monument 2 in Konaseema,Historical significance of monument 2 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 3,Heritage Site,Mixed,17.2424,84.3846,3.8,Famous monument 3 in Konaseema,Historical significance of monument 3 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 4,Heritage Site,Mixed,15.031,78.6092,3.5,Famous monument 4 in Konaseema,Historical significance of monument 4 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 5,Heritage Site,Mixed,15.4578,81.1752,4.9,Famous monument 5 in Konaseema,Historical significance of monument 5 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 6,Heritage Site,Mixed,16.9072,80.4226,4.2,Famous monument 6 in Konaseema,Historical significance of monument 6 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 7,Heritage Site,Mixed,18.7149,78.2515,3.8,Famous monument 7 in Konaseema,Historical significance of monument 7 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 8,Heritage Site,Mixed,14.8484,77.685,4.1,Famous monument 8 in Konaseema,Historical significance of monument 8 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 9,Heritage Site,Mixed,15.406,78.7415,4.3,Famous monument 9 in Konaseema,Historical significance of monument 9 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Andhra Pradesh,Konaseema,Konaseema Monument 10,Heritage Site,Mixed,17.5916,81.8195,3.9,Famous monument 10 in Konaseema,Historical significance of monument 10 in Konaseema,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
