state,district,monument_name,latitude,longitude,description,image_link,model_3d_link
Chhattisgarh,Raigarh,Singhanpur Caves,21.8900,83.3900,"Prehistoric caves featuring highly significant rock paintings dating back over 30,000 years.",https://commons.wikimedia.org/wiki/Special:FilePath/Singhanpur_Caves.jpg,N/A
Chhattisgarh,Raipur,Mahant Ghasidas Memorial Museum,21.2300,81.6300,"An octagonal heritage museum building established in 1875 by the King of Rajnandgaon to preserve regional archaeology.",https://commons.wikimedia.org/wiki/Special:FilePath/Mahant_Ghasidas_Museum.jpg,N/A
Chhattisgarh,Rajnandgaon,Dongargarh Bamleshwari Temple,21.1800,80.4500,"A prominent temple situated on a 1,600-foot-high hilltop, requiring devotees to climb over a thousand steps.",https://commons.wikimedia.org/wiki/Special:FilePath/Bamleshwari_Temple_Dongargarh.jpg,N/A
Chhattisgarh,Sakti,Chandrahasini Temple,21.7500,83.0000,"A highly revered ancient temple located on the banks of the Mahanadi river, deeply tied to regional folklore.",https://commons.wikimedia.org/wiki/Special:FilePath/Chandrahasini_Temple.jpg,N/A
Chhattisgarh,Sarangarh-Bilaigarh,No major monument,21.5800,83.0800,"A newly formed district known for the Gomarda Wildlife Sanctuary, lacking major heritage buildings.",N/A,N/A
Chhattisgarh,Sukma,Ramaram Temple,18.3900,81.6600,"A tribal temple closely associated with the Dandakaranya legends of the Ramayana.",https://commons.wikimedia.org/wiki/Special:FilePath/Ramaram_Temple.jpg,N/A
Chhattisgarh,Surajpur,Kudargarh Temple,23.4100,82.8400,"An ancient hilltop tribal shrine dedicated to Goddess Kudargarhi, perched high in the heavily forested mountains.",https://commons.wikimedia.org/wiki/Special:FilePath/Kudargarh_Temple.jpg,N/A
Chhattisgarh,Surguja,Sita Bengra and Jogimara Caves,22.9000,82.9300,"Among the oldest theaters in the world, these 3rd-century BCE caves feature ancient Brahmi inscriptions and murals.",https://commons.wikimedia.org/wiki/Special:FilePath/Sita_Bengra_Cave.jpg,N/A



Gujarat,Ahmedabad,Sidi Saiyyed Mosque,23.0267,72.5802,"A 16th-century mosque world-renowned for its incredibly intricate yellow sandstone lattice (jali) windows.",https://commons.wikimedia.org/wiki/Special:FilePath/Sidi_Saiyyed_Mosque_Jali.jpg,N/A
Gujarat,Amreli,Khodiyar Mandir Dhari,21.3200,71.0200,"A prominent and highly revered temple dedicated to Goddess Khodiyar, situated near the Galadhara dam.",https://commons.wikimedia.org/wiki/Special:FilePath/Khodiyar_Mandir_Amreli.jpg,N/A
Gujarat,Anand,Swaminarayan Mandir Vadtal,22.5800,72.8700,"A historic 19th-century Hindu temple with lotus-shaped domes, established by Swaminarayan himself.",https://commons.wikimedia.org/wiki/Special:FilePath/Vadtal_Swaminarayan_Temple.jpg,N/A
Gujarat,Aravalli,Shamlaji Temple,23.6800,73.3800,"An ancient and exquisitely carved 11th-century Vaishnavite pilgrimage site on the banks of the Meshwo river.",https://commons.wikimedia.org/wiki/Special:FilePath/Shamlaji_Temple.jpg,N/A
Gujarat,Banaskantha,Ambaji Temple,24.3300,72.8500,"One of the 51 Shakti Peethas, uniquely featuring no idol but a sacred Sri Yantra inscribed with mantras.",https://commons.wikimedia.org/wiki/Special:FilePath/Ambaji_Temple_Gujarat.jpg,N/A
Gujarat,Bharuch,Bharuch Fort Ruins,21.7000,72.9900,"Ruins of an ancient fort built by Siddhraj Jaisinh sitting atop a hill overlooking the Narmada river.",https://commons.wikimedia.org/wiki/Special:FilePath/Bharuch_Fort.jpg,N/A
Gujarat,Bhavnagar,Takhteshwar Temple,21.7500,72.1400,"An 18th-century hilltop Shiva temple made of pure white marble, offering panoramic views of the Gulf of Cambay.",https://commons.wikimedia.org/wiki/Special:FilePath/Takhteshwar_Temple.jpg,N/A
Gujarat,Botad,Salangpur Hanuman Temple,22.1500,71.7600,"A highly prominent temple dedicated to Lord Hanuman in the form of Kashtabhanjan (Crusher of Sorrows).",https://commons.wikimedia.org/wiki/Special:FilePath/Salangpur_Hanumanji.jpg,N/A
Gujarat,Chhota Udaipur,Kusum Vilas Palace,22.3000,74.0100,"An elegant 1920s royal palace showcasing a fusion of European and traditional Indian architectural elements.",https://commons.wikimedia.org/wiki/Special:FilePath/Kusum_Vilas_Palace.jpg,N/A
Gujarat,Dahod,Ratanmahal Sloth Bear Sanctuary,22.6600,74.1300,"A prominent natural heritage reserve; the district lacks major formally classified ancient built monuments.",N/A,N/A
Gujarat,Dang,No major monument,20.8300,73.6500,"A lush, forested tribal district known for the Saputara hill station; lacks major historical architectural monuments.",N/A,N/A
Gujarat,Devbhumi Dwarka,Dwarkadhish Temple,22.2376,68.9674,"An ancient, spectacular 5-story Hindu temple supported by 72 pillars, dedicated to Lord Krishna.",https://commons.wikimedia.org/wiki/Special:FilePath/Dwarkadhish_Temple_Dwarka.jpg,N/A
Gujarat,Gandhinagar,Adalaj Stepwell,23.1667,72.5800,"A stunning 15th-century intricately carved, five-story deep stepwell built by Queen Rudabai.",https://commons.wikimedia.org/wiki/Special:FilePath/Adalaj_Stepwell_Inside.jpg,N/A
Gujarat,Gir Somnath,Somnath Temple,20.8880,70.4010,"The first among the twelve Jyotirlinga shrines of Shiva, a legendary temple repeatedly rebuilt over centuries.",https://commons.wikimedia.org/wiki/Special:FilePath/Somnath_Temple_Gujarat.jpg,https://sketchfab.com/3d-models/somnath-temple
Gujarat,Jamnagar,Lakhota Fort,22.4700,70.0600,"A mid-19th-century island palace and fort situated in the center of Lakhota Lake, now functioning as a museum.",https://commons.wikimedia.org/wiki/Special:FilePath/Lakhota_Fort_Jamnagar.jpg,N/A
Gujarat,Junagadh,Mahabat Maqbara,21.5170,70.4630,"A striking 19th-century mausoleum showcasing a bizarre and beautiful blend of Gothic, Islamic, and European architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Mahabat_Maqbara.jpg,N/A
Gujarat,Kheda,Dakor Temple,22.7500,73.1400,"A magnificent 18th-century temple dedicated to Lord Ranchhodraiji (an avatar of Krishna).",https://commons.wikimedia.org/wiki/Special:FilePath/Dakor_Temple.jpg,N/A
Gujarat,Kutch,Dholavira Archaeological Site,23.8812,70.2133,"A UNESCO World Heritage site featuring the extensive excavated ruins of an ancient Indus Valley Civilization city.",https://commons.wikimedia.org/wiki/Special:FilePath/Dholavira_Ruins.jpg,N/A
Gujarat,Mahisagar,Kaleshwari Ni Nal,23.3200,73.4600,"A relatively unexplored archaeological site featuring ancient stepwells, temple ruins, and hunting lodges.",https://commons.wikimedia.org/wiki/Special:FilePath/Kaleshwari_Ni_Nal.jpg,N/A
Gujarat,Mehsana,Sun Temple Modhera,23.5835,71.9950,"An exquisite 11th-century Solanki-era temple dedicated to the Sun God, featuring a massive stepped tank (Kund).",https://commons.wikimedia.org/wiki/Special:FilePath/Sun_Temple_Modhera.jpg,N/A
Gujarat,Morbi,Mani Mandir,22.8200,70.8300,"A magnificent 1930s palace-temple built of Jaipur marble, featuring exquisite Rajasthani architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Mani_Mandir_Morbi.jpg,N/A
Gujarat,Narmada,Statue of Unity,21.8380,73.7191,"The world's tallest statue (182 meters), a colossal modern monument dedicated to Sardar Vallabhbhai Patel.",https://commons.wikimedia.org/wiki/Special:FilePath/Statue_of_Unity.jpg,N/A
Gujarat,Navsari,Dandi Memorial,20.8800,72.8200,"A modern national monument commemorating Mahatma Gandhi's historic 1930 Salt March.",https://commons.wikimedia.org/wiki/Special:FilePath/National_Salt_Satyagraha_Memorial.jpg,N/A
Gujarat,Panchmahal,Champaner-Pavagadh Archaeological Park,22.4800,73.5300,"A UNESCO site dotted with historical forts, palaces, and 15th-century Islamic and Hindu monuments.",https://commons.wikimedia.org/wiki/Special:FilePath/Champaner_Pavagadh.jpg,N/A
Gujarat,Patan,Rani ki Vav,23.8587,72.1054,"A breathtaking UNESCO World Heritage stepwell built in the 11th century, functioning as an inverted temple to water.",https://commons.wikimedia.org/wiki/Special:FilePath/Rani_ki_Vav_Patan.jpg,N/A
Gujarat,Porbandar,Kirti Mandir,21.6400,69.6000,"The ancestral home and birthplace of Mahatma Gandhi, now a memorial and museum.",https://commons.wikimedia.org/wiki/Special:FilePath/Kirti_Mandir_Porbandar.jpg,N/A
Gujarat,Rajkot,Kaba Gandhi No Delo,22.3000,70.7800,"The primary childhood residence of Mahatma Gandhi, preserved with its original traditional Gujarati architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Kaba_Gandhi_No_Delo.jpg,N/A
Gujarat,Sabarkantha,Idar Fort,23.8400,73.0000,"A dramatic, ruined hill fort perched atop massive boulders in the Aravalli range.",https://commons.wikimedia.org/wiki/Special:FilePath/Idar_Fort.jpg,N/A
Gujarat,Surat,Surat Castle,21.1900,72.8100,"A robust 16th-century fortress built by the Gujarat Sultanate to defend against Portuguese raids.",https://commons.wikimedia.org/wiki/Special:FilePath/Surat_Castle.jpg,N/A
Gujarat,Surendranagar,Trinetreshwar Temple,22.6200,71.3200,"An ancient Shiva temple famous for hosting the vibrant annual Tarnetar fair.",https://commons.wikimedia.org/wiki/Special:FilePath/Trinetreshwar_Temple_Tarnetar.jpg,N/A
Gujarat,Tapi,Songadh Fort,21.1700,73.5600,"An imposing 18th-century hill fort built by Pilaji Rao Gaekwad, historically significant to the Maratha empire.",https://commons.wikimedia.org/wiki/Special:FilePath/Songadh_Fort.jpg,N/A
Gujarat,Vadodara,Laxmi Vilas Palace,22.2900,73.1900,"An unimaginably grand 19th-century royal palace, said to be four times the size of Buckingham Palace.",https://commons.wikimedia.org/wiki/Special:FilePath/Laxmi_Vilas_Palace_Vadodara.jpg,N/A
Gujarat,Valsad,Parnera Fort,20.5500,72.9500,"An ancient hilltop fort that shifted hands between the Portuguese, Marathas, and British, featuring a famous Kali temple.",https://commons.wikimedia.org/wiki/Special:FilePath/Parnera_Fort.jpg,N/A
Uttarakhand,Almora,Jageshwar Temples,29.6385,79.8541,"A cluster of over 100 ancient 9th to 13th-century stone temples dedicated to Lord Shiva, nestled in a deodar forest.",https://commons.wikimedia.org/wiki/Special:FilePath/Jageshwar_Temples.jpg,N/A
Uttarakhand,Bageshwar,Bagnath Temple,29.8300,79.7700,"An ancient 15th-century Shiva temple situated at the confluence of the Saryu and Gomati rivers.",https://commons.wikimedia.org/wiki/Special:FilePath/Bagnath_Temple_Bageshwar.jpg,N/A
Uttarakhand,Chamoli,Badrinath Temple,30.7433,79.4938,"One of the holiest Hindu Char Dham pilgrimage sites, a brightly painted temple dedicated to Lord Vishnu.",https://commons.wikimedia.org/wiki/Special:FilePath/Badrinath_Temple_Uttarakhand.jpg,N/A
Uttarakhand,Champawat,Baleshwar Temple,29.3300,80.0900,"A magnificent 10th-12th century Chand dynasty stone temple complex renowned for its exceptional structural carving.",https://commons.wikimedia.org/wiki/Special:FilePath/Baleshwar_Temple.jpg,N/A
Uttarakhand,Dehradun,Forest Research Institute,30.3400,77.9900,"A colossal, Greco-Roman and Colonial style architectural marvel built in 1929.",https://commons.wikimedia.org/wiki/Special:FilePath/Forest_Research_Institute_Dehradun.jpg,N/A
Uttarakhand,Haridwar,Har Ki Pauri,29.9560,78.1710,"The most sacred and historically significant bathing ghat on the banks of the Ganges.",https://commons.wikimedia.org/wiki/Special:FilePath/Har_Ki_Pauri.jpg,N/A
Uttarakhand,Nainital,Naina Devi Temple,29.3900,79.4500,"A highly revered ancient Shakti Peeth situated right on the northern shore of Naini Lake.",https://commons.wikimedia.org/wiki/Special:FilePath/Naina_Devi_Temple_Nainital.jpg,N/A
Uttarakhand,Pauri Garhwal,Tarkeshwar Mahadev Temple,29.6900,78.7100,"An ancient, deeply spiritual Shiva temple surrounded by thick cedar and pine forests.",https://commons.wikimedia.org/wiki/Special:FilePath/Tarkeshwar_Mahadev.jpg,N/A
Uttarakhand,Pithoragarh,Pithoragarh Fort,29.5800,80.2100,"A historic fort built by the Gorkhas in 1789, offering panoramic views of the Kali Kumaon valley.",https://commons.wikimedia.org/wiki/Special:FilePath/Pithoragarh_Fort.jpg,N/A
Uttarakhand,Rudraprayag,Kedarnath Temple,30.7352,79.0669,"A legendary, monolithic stone temple dedicated to Lord Shiva, surviving centuries of extreme Himalayan weather.",https://commons.wikimedia.org/wiki/Special:FilePath/Kedarnath_Temple.jpg,https://sketchfab.com/3d-models/kedarnath-temple
Uttarakhand,Tehri Garhwal,Surkanda Devi Temple,30.4000,78.2800,"An ancient hilltop Shakti temple offering a 360-degree view of the snow-capped Himalayan peaks.",https://commons.wikimedia.org/wiki/Special:FilePath/Surkanda_Devi_Temple.jpg,N/A
Uttarakhand,Udham Singh Nagar,Nanakmatta Gurudwara,28.9300,79.8000,"An incredibly historic Sikh shrine visited by Guru Nanak Dev Ji during his travels.",https://commons.wikimedia.org/wiki/Special:FilePath/Nanakmatta_Sahib.jpg,N/A
Uttarakhand,Uttarkashi,Gangotri Temple,30.9900,78.9300,"An 18th-century white marble temple built by a Gurkha general, marking the spiritual origin of the Ganges.",https://commons.wikimedia.org/wiki/Special:FilePath/Gangotri_Temple.jpg,N/A




Andhra Pradesh,Alluri Sitharama Raju,Borra Caves,18.2800,83.0300,"Among the deepest and largest natural caves in India, discovered by the British in 1807.",https://commons.wikimedia.org/wiki/Special:FilePath/Borra_Caves_Stalactites.jpg,N/A
Andhra Pradesh,Anakapalli,Bojjannakonda,17.7000,83.0100,"A group of ancient rock-cut Buddhist stupas and caves dating back to the 4th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Bojjannakonda_Stupa.jpg,N/A
Andhra Pradesh,Anantapur,Penukonda Fort,14.0800,77.5800,"An impregnable hill fort that served as the second capital of the Vijayanagara Empire.",https://commons.wikimedia.org/wiki/Special:FilePath/Penukonda_Fort.jpg,N/A
Andhra Pradesh,Annamayya,Tallapaka Old Temple,14.2300,79.1400,"An ancient temple in the birthplace of the revered 15th-century composer Annamacharya.",https://commons.wikimedia.org/wiki/Special:FilePath/Tallapaka_Temple.jpg,N/A
Andhra Pradesh,Bapatla,Bhattiprolu Stupa,16.1000,80.7800,"Ruins of a 3rd-century BCE Buddhist stupa where significant ancient Brahmi script relics were discovered.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhattiprolu_Stupa.jpg,N/A
Andhra Pradesh,Chittoor,Kanipakam Temple,13.2700,79.0200,"An ancient 11th-century Chola temple dedicated to a self-manifested idol of Lord Ganesha.",https://commons.wikimedia.org/wiki/Special:FilePath/Kanipakam_Temple.jpg,N/A
Andhra Pradesh,East Godavari,Kotilingeswara Temple,16.9900,81.7700,"A highly revered ancient Shiva temple located on the banks of the Godavari River in Rajahmundry.",https://commons.wikimedia.org/wiki/Special:FilePath/Kotilingeswara_Rajahmundry.jpg,N/A
Andhra Pradesh,Eluru,Kolleru Bird Sanctuary,16.6000,81.2000,"A massive natural freshwater lake and wetland heritage site; lacks traditional architectural monuments.",N/A,N/A
Andhra Pradesh,Guntur,Kondaveedu Fort,16.2500,80.2600,"A magnificent 14th-century hill fortress built by the Reddy dynasty, spanning 30 hillocks.",https://commons.wikimedia.org/wiki/Special:FilePath/Kondaveedu_Fort.jpg,N/A
Andhra Pradesh,Kakinada,Bhimeswara Swamy Temple Samalkota,17.0500,82.1600,"An enormous 9th-century Chalukyan Shiva temple famous for its towering multi-storied architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Samalkota_Temple.jpg,N/A
Andhra Pradesh,Konaseema,Ainavilli Siddhi Vinayaka Temple,16.6800,81.9600,"An ancient, deeply revered Ganesha temple situated in the lush Godavari delta.",https://commons.wikimedia.org/wiki/Special:FilePath/Ainavilli_Temple.jpg,N/A
Andhra Pradesh,Krishna,Dutch Tombs Machilipatnam,16.1800,81.1300,"A historic colonial cemetery containing ornate obelisks and tombs of early Dutch settlers.",https://commons.wikimedia.org/wiki/Special:FilePath/Dutch_Tombs_Machilipatnam.jpg,N/A
Andhra Pradesh,Kurnool,Konda Reddy Fort,15.8300,78.0200,"A 16th-century fortress known for its unique underground tunnels and bastions built by the Vijayanagara rulers.",https://commons.wikimedia.org/wiki/Special:FilePath/Konda_Reddy_Fort.jpg,N/A
Andhra Pradesh,Nandyal,Yaganti Temple,15.2800,78.1400,"A 15th-century Shiva temple famous for its growing Nandi idol and surrounding natural cave shrines.",https://commons.wikimedia.org/wiki/Special:FilePath/Yaganti_Temple.jpg,N/A
Andhra Pradesh,NTR,Kondapalli Fort,16.6300,80.5300,"A majestic 14th-century rock fort known for its historic gates and the origin of Kondapalli wooden toys.",https://commons.wikimedia.org/wiki/Special:FilePath/Kondapalli_Fort.jpg,N/A
Andhra Pradesh,Palnadu,Amaravati Stupa,16.5700,80.3100,"The spectacular ruined remains of a 2nd-century BCE Mahachaitya Buddhist monument.",https://commons.wikimedia.org/wiki/Special:FilePath/Amaravati_Stupa.jpg,N/A
Andhra Pradesh,Parvathipuram Manyam,No major monument,18.7700,83.4200,"A newly formed tribal district known for its hilly forests rather than major built heritage.",N/A,N/A
Andhra Pradesh,Prakasam,Motupalli Buddhist Stupa,15.7200,80.2800,"Ancient archaeological remains of a thriving international port and Buddhist center mentioned by Marco Polo.",https://commons.wikimedia.org/wiki/Special:FilePath/Motupalli_Stupa.jpg,N/A
Andhra Pradesh,Sri Potti Sriramulu Nellore,Udayagiri Fort,14.8600,79.2900,"A massive 14th-century hilltop fort featuring 13 fortresses, numerous temples, and ruined mosques.",https://commons.wikimedia.org/wiki/Special:FilePath/Udayagiri_Fort_Nellore.jpg,N/A
Andhra Pradesh,Sri Sathya Sai,Lepakshi Veerabhadra Temple,13.8000,77.6000,"A 16th-century Vijayanagara architectural marvel famous for its hanging pillar and exquisite ceiling frescoes.",https://commons.wikimedia.org/wiki/Special:FilePath/Lepakshi_Temple.jpg,N/A
Andhra Pradesh,Srikakulam,Arasavalli Sun Temple,18.3100,83.9100,"An exceptionally rare 7th-century Hindu temple dedicated to the Sun God, built by the Kalinga rulers.",https://commons.wikimedia.org/wiki/Special:FilePath/Arasavalli_Sun_Temple.jpg,N/A
Andhra Pradesh,Tirupati,Sri Venkateswara Swamy Temple,13.6800,79.3400,"The incredibly wealthy and world-renowned 8th-century Dravidian temple complex atop the Tirumala hills.",https://commons.wikimedia.org/wiki/Special:FilePath/Tirumala_Venkateswara_Temple.jpg,N/A
Andhra Pradesh,Visakhapatnam,Thotlakonda Buddhist Complex,17.8200,83.4000,"A 2000-year-old hilltop Buddhist monastic complex offering a sweeping view of the Bay of Bengal.",https://commons.wikimedia.org/wiki/Special:FilePath/Thotlakonda.jpg,N/A
Andhra Pradesh,Vizianagaram,Vizianagaram Fort,18.1100,83.4000,"An 18th-century massive stone fort famous for hosting the royal family and the historic battle of Bobbili.",https://commons.wikimedia.org/wiki/Special:FilePath/Vizianagaram_Fort.jpg,N/A
Andhra Pradesh,West Godavari,Somaramam,16.5300,81.5200,"One of the five famous Pancharama Kshetras, an ancient Shiva temple located in Bhimavaram.",https://commons.wikimedia.org/wiki/Special:FilePath/Somaramam_Temple.jpg,N/A
Andhra Pradesh,YSR Kadapa,Gandikota Fort,14.8100,78.2800,"A spectacular 13th-century fort situated right on the edge of the breathtaking 'Grand Canyon of India'.",https://commons.wikimedia.org/wiki/Special:FilePath/Gandikota_Fort.jpg,N/A
Telangana,Adilabad,Jainath Temple,19.6600,78.6300,"An ancient 8th-century Prakrit-style sun temple featuring inscriptions from the Pallava dynasty.",https://commons.wikimedia.org/wiki/Special:FilePath/Jainath_Temple.jpg,N/A
Telangana,Bhadradri Kothagudem,Bhadrachalam Temple,17.6600,80.8900,"A legendary 17th-century Rama temple situated on the banks of the Godavari River.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhadrachalam_Temple.jpg,N/A
Telangana,Hanumakonda,Thousand Pillar Temple,18.0000,79.5800,"An incredible 12th-century Kakatiya dynasty masterpiece featuring massive monolithic pillars and intricate rock carving.",https://commons.wikimedia.org/wiki/Special:FilePath/Thousand_Pillar_Temple.jpg,N/A
Telangana,Hyderabad,Charminar,17.3615,78.4746,"The global icon of Hyderabad, a magnificent 16th-century mosque and monument built by Muhammad Quli Qutb Shah.",https://commons.wikimedia.org/wiki/Special:FilePath/Charminar_Hyderabad.jpg,https://sketchfab.com/3d-models/charminar
Telangana,Jagtial,Jagtial Fort,18.7900,78.9100,"A unique star-shaped fort built in the 18th century by French engineers for the local Nawab.",https://commons.wikimedia.org/wiki/Special:FilePath/Jagtial_Fort.jpg,N/A
Telangana,Jangaon,Kolanupaka Jain Temple,17.7100,79.0500,"A 2000-year-old deeply revered Jain temple housing a massive 1.5-meter jade idol of Lord Mahavira.",https://commons.wikimedia.org/wiki/Special:FilePath/Kolanupaka_Temple.jpg,N/A
Telangana,Jayashankar Bhupalpally,Ramappa Temple,18.2500,79.9400,"A UNESCO World Heritage site known for its floating bricks and spectacular 13th-century Kakatiyan carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Ramappa_Temple.jpg,N/A
Telangana,Jogulamba Gadwal,Gadwal Fort,16.2200,77.8000,"A formidable 17th-century mud and stone fort housing an ancient temple and massive 32-foot long cannons.",https://commons.wikimedia.org/wiki/Special:FilePath/Gadwal_Fort.jpg,N/A
Telangana,Kamareddy,Domakonda Fort,18.1700,78.3200,"An 18th-century elevated fort blending Mughal and Rajput architecture, featuring beautiful stucco work.",https://commons.wikimedia.org/wiki/Special:FilePath/Domakonda_Fort.jpg,N/A
Telangana,Karimnagar,Elgandal Fort,18.4400,79.0300,"A scenic and strategic hill fort situated on the banks of the Manair River, contested by multiple dynasties.",https://commons.wikimedia.org/wiki/Special:FilePath/Elgandal_Fort.jpg,N/A
Telangana,Khammam,Khammam Fort,17.2500,80.1400,"An impenetrable granite fort built in 950 AD, blending Hindu and Islamic architectural styles.",https://commons.wikimedia.org/wiki/Special:FilePath/Khammam_Fort.jpg,N/A
Telangana,Kumuram Bheem Asifabad,No major monument,19.3600,79.2800,"A highly forested tribal district celebrated for its waterfalls and wildlife, lacking major built monuments.",N/A,N/A
Telangana,Mahabubabad,Kuravi Veerabhadra Swamy Temple,17.5500,80.0000,"An ancient 9th-century temple that saw immense patronage during the Kakatiya era.",https://commons.wikimedia.org/wiki/Special:FilePath/Kuravi_Temple.jpg,N/A
Telangana,Mahabubnagar,Pillalamarri,16.7500,77.9600,"An 800-year-old massive Banyan tree spread over 4 acres, serving as a living historical monument.",https://commons.wikimedia.org/wiki/Special:FilePath/Pillalamarri_Tree.jpg,N/A
Telangana,Mancherial,Gandhari Khilla,18.9100,79.4600,"An ancient ruined hill fort built by the Rashtrakutas, hidden deep within dense forests.",https://commons.wikimedia.org/wiki/Special:FilePath/Gandhari_Khilla.jpg,N/A
Telangana,Medak,Medak Cathedral,18.0300,78.2600,"One of the largest churches in Asia, an imposing Gothic Revival structure completed in 1924.",https://commons.wikimedia.org/wiki/Special:FilePath/Medak_Cathedral.jpg,N/A
Telangana,Medchal-Malkajgiri,Keesaragutta Temple,17.5100,78.6100,"An ancient hilltop Shiva temple surrounded by thousands of ancient stone Lingams dating back to the Vishnukundin empire.",https://commons.wikimedia.org/wiki/Special:FilePath/Keesaragutta_Temple.jpg,N/A
Telangana,Mulugu,Ghanpur Temples,18.2500,79.8300,"Also known as Kota Gullu, a magnificent cluster of 13th-century ruined Kakatiya temples.",https://commons.wikimedia.org/wiki/Special:FilePath/Ghanpur_Temples.jpg,N/A
Telangana,Nagarkurnool,Farahabad Point,16.3200,78.7800,"A high-altitude natural heritage area in the Nallamala hills, once the summer retreat of the Nizams.",N/A,N/A
Telangana,Nalgonda,Panagal Chola Temples,17.0600,79.2800,"An 11th-century temple complex renowned for the Chhaya Someswara Temple, where a mysterious shadow constantly falls on the Lingam.",https://commons.wikimedia.org/wiki/Special:FilePath/Chhaya_Someswara_Temple.jpg,N/A
Telangana,Narayanpet,Narayanpet Fort,16.7300,77.5000,"A historic Maratha-built fort in a town globally famous for its handloom silk sarees.",https://commons.wikimedia.org/wiki/Special:FilePath/Narayanpet_Fort.jpg,N/A
Telangana,Nirmal,Shamgarh Fort,19.0900,78.3400,"One of the three French-built forts in Nirmal, standing as a testament to the region's 18th-century strategic value.",https://commons.wikimedia.org/wiki/Special:FilePath/Shamgarh_Fort.jpg,N/A
Telangana,Nizamabad,Nizamabad Fort,18.6600,78.0900,"An ancient 10th-century Rashtrakuta fort featuring a prominent temple and an underground colonial jail.",https://commons.wikimedia.org/wiki/Special:FilePath/Nizamabad_Fort.jpg,N/A
Telangana,Peddapalli,Dhulikatta,18.6100,79.2800,"An immensely significant 2nd-century BCE Buddhist Mahastupa and ancient Satavahana settlement.",https://commons.wikimedia.org/wiki/Special:FilePath/Dhulikatta_Stupa.jpg,N/A
Telangana,Rajanna Sircilla,Vemulawada Rajarajeshwara Temple,18.4600,78.8700,"A massively popular ancient Shiva temple built by the Chalukyas between the 7th and 9th centuries.",https://commons.wikimedia.org/wiki/Special:FilePath/Vemulawada_Temple.jpg,N/A
Telangana,Ranga Reddy,Chilkur Balaji Temple,17.3500,78.2900,"A 500-year-old historic temple located on the banks of Osman Sagar, famously known as the 'Visa Balaji Temple'.",https://commons.wikimedia.org/wiki/Special:FilePath/Chilkur_Balaji_Temple.jpg,N/A
Telangana,Sangareddy,Kondapur Archaeological Museum,17.5500,78.0100,"A site housing immense excavated artifacts from the ancient Satavahana dynasty.",https://commons.wikimedia.org/wiki/Special:FilePath/Kondapur_Museum.jpg,N/A
Telangana,Siddipet,Koti Lingeshwara Swamy Temple,18.1000,78.8400,"A locally prominent Shiva temple featuring elaborate gopurams and sacred tanks.",https://commons.wikimedia.org/wiki/Special:FilePath/Koti_Lingeshwara_Siddipet.jpg,N/A
Telangana,Suryapet,Phanigiri Buddhist Site,17.4300,79.4300,"An astonishingly well-preserved hilltop Buddhist monastic complex dating back to the 1st century BCE.",https://commons.wikimedia.org/wiki/Special:FilePath/Phanigiri_Buddhist_Site.jpg,N/A
Telangana,Vikarabad,Ananthagiri Hills Temple,17.3100,77.8600,"An ancient temple of Lord Vishnu situated in the dense Ananthagiri forests, the birthplace of the Musi river.",https://commons.wikimedia.org/wiki/Special:FilePath/Ananthagiri_Temple.jpg,N/A
Telangana,Wanaparthy,Wanaparthy Palace,16.3600,78.0600,"A majestic 19th-century royal palace of the Wanaparthy Samsthanam rulers, featuring European-style architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Wanaparthy_Palace.jpg,N/A
Telangana,Warangal,Warangal Fort,17.9500,79.6100,"The 13th-century ruined capital of the Kakatiya Empire, famous for its beautifully carved massive stone gateways (Kakatiya Kala Thoranam).",https://commons.wikimedia.org/wiki/Special:FilePath/Warangal_Fort_Gate.jpg,N/A
Telangana,Yadadri Bhuvanagiri,Bhongir Fort,17.5100,78.8800,"An awe-inspiring 10th-century fort built upon a single, massive monolithic egg-shaped rock by the Chalukyas.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhongir_Fort.jpg,N/A




Assam,Baksa,No major monument,26.6900,91.5900,"Famous for the Manas National Park (natural heritage) but lacks major classified built monuments.",N/A,N/A
Assam,Bajali,No major monument,26.5000,91.1900,"A newly formed administrative district lacking ancient major monuments.",N/A,N/A
Assam,Barpeta,Barpeta Satra,26.3200,91.0000,"A 500-year-old historic Vaishnavite monastery established by the saint Madhavdev.",https://commons.wikimedia.org/wiki/Special:FilePath/Barpeta_Satra.jpg,N/A
Assam,Biswanath,Biswanath Ghat Ruins,26.7200,93.1500,"Known as the 'Gupta Kashi', featuring ruins of ancient Shiva temples along the Brahmaputra.",https://commons.wikimedia.org/wiki/Special:FilePath/Biswanath_Ghat.jpg,N/A
Assam,Bongaigaon,Bagheswari Temple,26.4700,90.5600,"A prominent and ancient Shakti Peeth located in the center of the city.",https://commons.wikimedia.org/wiki/Special:FilePath/Bagheswari_Temple.jpg,N/A
